_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,human_relation,human_relation:confidence,human_relation_type,human_relation_type:confidence,documentid,gold,human_relation_gold,human_relation_gold_reason,human_relation_type_gold,human_relation_type_gold_reason,text
711484998,FALSE,finalized,3,4/29/15 17:00,Personal experience,1,Caused side effect,1,1517,FALSE,,,,,"I was started on <font color=""blue"">levothyroxine 100mcg</font>, took it for 3 days and ended up in the ER on Jan 1st with HR 140s, panic attack, diarrhea, <font color=""red"">nausea</font>, exhaustion and more."
711484999,FALSE,finalized,3,4/29/15 22:58,Impersonal experience,1,Caused side effect,0.6863,1518,FALSE,,,,,"I was just reading on the CBS Homepage about <font color=""blue"">Bextra</font> causing some kind of rash on people with <font color=""red"">allergy</font> to sulfer."
711485000,FALSE,finalized,3,4/29/15 19:50,Personal experience,0.6471,Was effective against,0.6471,1519,FALSE,,,,,"I did when I was on Effexor XR but then I switched to <font color=""blue"">Lexapro</font> and I am <font color=""red"">dizzy</font> no more."
711485001,FALSE,finalized,3,4/29/15 18:45,Personal experience,1,Other,0.6875,1520,FALSE,,,,,"I had radio frequency, <font color=""red"">nerve blocks</font>, pain meds, bladder meds, elmiron, <font color=""blue"">lyrica</font>, nuerontin,etc."
711485002,FALSE,finalized,3,4/29/15 17:08,Personal experience,1,Is prescibed for,1,1521,FALSE,,,,,"I do get <font color=""red"">myoclonic jerks</font> upon waking which is what we're trying to fix with the <font color=""blue"">Lamictal</font>."
711485003,FALSE,finalized,3,4/29/15 19:37,Impersonal experience,1,Caused side effect,1,1522,FALSE,,,,,"It's not a common side effect, but <font color=""blue"">Neurontin</font> (gabapentin) can cause stomach and abdominal pain, bloating, gas, and either constipation or <font color=""red"">diarrhea</font> for about three percent of the people taking it."
711485004,FALSE,finalized,3,4/29/15 22:40,Personal experience,1,Caused side effect,1,1523,FALSE,,,,,"I started taking <font color=""blue"">Lamictal</font> a few months ago and the <font color=""red"">dry skin</font> is pretty bad."
711485005,FALSE,finalized,3,4/29/15 18:32,Impersonal experience,1,Caused side effect,1,1524,FALSE,,,,,"<font color=""blue"">Lupron</font> has a side-effect of <font color=""red"">muscle pain</font>!!!"
711485006,FALSE,finalized,3,4/29/15 20:53,Personal experience,1,Other,0.36,1525,FALSE,,,,,"<font color=""blue"">Morphine</font> here and believe it or not I am missing the <font color=""red"">itching</font> too."
711485007,FALSE,finalized,3,4/30/15 4:03,Impersonal experience,1,Caused side effect,1,1526,FALSE,,,,,"Reading about <font color=""blue"">Paxil</font> is frightening at best, with its <font color=""red"">withdrawal symptoms</font> and possibly wicked side effects."
711485008,FALSE,finalized,3,4/29/15 19:44,Impersonal experience,1,Caused side effect,1,1527,FALSE,,,,,"<font color=""blue"">Steroids</font> are still used frequently in the treatment of MS relapses and also MS medications do have the side-effect of causing <font color=""red"">depression</font>."
711485009,FALSE,finalized,3,4/29/15 19:37,Impersonal experience,0.625,Other,0.6875,1528,FALSE,,,,,"Of course, we will listen and try our best to help you on this site, but <font color=""red"">depression</font> is a chemical problem and can be easily compared to <font color=""blue"">insulin</font>."
711485010,FALSE,finalized,3,4/29/15 23:58,Personal experience,1,Caused side effect,1,1529,FALSE,,,,,"i also had a lot of problems with <font color=""red"">insomnia</font> when taking <font color=""blue"">nardil</font> especially at higher dosages."
711485011,FALSE,finalized,3,4/29/15 22:11,Personal experience,1,Caused side effect,1,1530,FALSE,,,,,"In the past I have been on zetia, <font color=""blue"">crestor</font> and some others, they sure make one <font color=""red"">ache</font> really bad."
711485012,FALSE,finalized,3,4/29/15 23:31,Impersonal experience,1,Caused side effect,1,1531,FALSE,,,,,"Starting on <font color=""blue"">insulin</font> is, in many cases, accompanied by <font color=""red"">weight gain</font>."
711485013,FALSE,finalized,3,4/29/15 19:26,Personal experience,1,Was effective against,1,1532,FALSE,,,,,"The only thing that works for me for <font color=""red"">RLS</font> is <font color=""blue"">Vitamin E</font> - the minute I feel anything remotely like RLS, I run to my cabinet and take 3-Vitamin E capsules- 400 International Units each."
711485014,FALSE,finalized,3,4/29/15 17:19,Impersonal experience,1,Caused side effect,0.6596,1533,FALSE,,,,,"there are many other types of <font color=""blue"">antidepressants</font> to try, often several need to be tried before finding 1 that works for you, xanax reduces their early side <font color=""red"">effectsacid reflux</font> is common from anxiety"
711485015,FALSE,finalized,3,4/29/15 23:33,Personal experience,1,Caused side effect,1,1534,FALSE,,,,,"I almost gave up on <font color=""blue"">chantix</font> because the <font color=""red"">nausea</font> was soo bad."
711485016,FALSE,finalized,3,4/29/15 21:51,Personal experience,0.6531,Caused side effect,0.6531,1535,FALSE,,,,,"And I am additionally concerned because I have <font color=""red"">osteoporosis</font>, and <font color=""blue"">steroids</font> are known to reduce bone density."
711485017,FALSE,finalized,3,4/29/15 23:18,Personal experience,0.6471,Is contraindicated in,0.3529,1536,FALSE,,,,,"As I'm decreasing my <font color=""blue"">Pred</font> more and more (now down to 2 and a half mg) I'm leaning more towards the theory of the Pred being behind the <font color=""red"">body aches</font>.."
711485018,FALSE,finalized,3,4/30/15 3:44,Personal experience negated,0.6596,Caused side effect,1,1537,FALSE,,,,,"<font color=""blue"">Astepro</font> (antihistimine) nasal spray doesn't cause <font color=""red"">drowsiness</font>."
711485019,FALSE,finalized,3,4/29/15 22:56,Impersonal experience,1,Caused side effect,0.644,1538,FALSE,,,,,"<font color=""blue"">Avandia</font> is pretty similar to Actos, (including <font color=""red"">weight gain</font>), but Metformin is a possiblity, though I'm not sure if it's used in combo with insulin or not."
711485020,FALSE,finalized,3,4/30/15 3:39,Impersonal experience,0.6494,Caused side effect,1,1539,FALSE,,,,,"Just be aware that <font color=""blue"">Metformin</font> can take a few (3-5) weeks to reach full efficacy and some people experience gastric issues (<font color=""red"">cramps</font>/wind/diarrhea) during the first week or two."
711485021,FALSE,finalized,3,4/29/15 19:49,Impersonal experience,0.6939,Caused side effect,1,1540,FALSE,,,,,"If you take a <font color=""blue"">xanax</font> everytime your bored, then it could be another <font color=""red"">addiction</font> to battle."
711485022,FALSE,finalized,3,4/29/15 22:13,Impersonal experience,0.7,Caused side effect,1,1541,FALSE,,,,,"<font color=""blue"">Abilify</font> can cause weight gain, and that's another way it's supposedly linked to ""causing <font color=""red"">diabetes</font>."
711485023,FALSE,finalized,3,4/29/15 16:43,Personal experience,1,Caused side effect,1,1542,FALSE,,,,,"I'm now switching from <font color=""blue"">Seroquel</font> to Geodon because of <font color=""red"">weight gain</font> (I would take it, and eat the whole house!"
711485024,FALSE,finalized,3,4/29/15 19:17,Personal experience,1,Caused side effect,1,1543,FALSE,,,,,"I am scared to drink anything other than water, and the <font color=""blue"">Metformin</font> has left me feeling really icky and I am having <font color=""red"">headaches</font> that I never have."
711485025,FALSE,finalized,3,4/29/15 17:33,Personal experience,0.6735,Is prescibed for,0.6735,1544,FALSE,,,,,"He is to remain on <font color=""blue"">Bactrim</font> for 1more week and TOBI until his <font color=""red"">cough</font> goes away and assuming it does notreturn, back to normal."
711485026,FALSE,finalized,3,4/29/15 16:42,Impersonal experience,1,Caused side effect,0.6596,1545,FALSE,,,,,"You mention <font color=""red"">Lactic Acidosis</font>, so I'm guessing he's on <font color=""blue"">metformin</font>/glucophage."
711485027,FALSE,finalized,3,4/30/15 10:00,Impersonal experience,0.3436,Is prescibed for,0.3436,1546,FALSE,,,,,"The premise of the paper is that administered properly <font color=""blue"">metformin</font> is the safest diabetes drug for people with <font color=""red"">kidney disease</font>."
711485028,FALSE,finalized,3,4/30/15 2:06,Impersonal experience negated,0.6604,Other,0.6981,1547,FALSE,,,,,"Unless you're gaining weight like you did with <font color=""blue"">insulin</font>, maybe you should forget about <font color=""red"">weight loss</font> for the time being and focus only on  (and ketones)."
711485029,FALSE,finalized,3,4/29/15 16:42,Personal experience negated,0.6809,Caused side effect,1,1548,FALSE,,,,,"I've taken <font color=""blue"">Prevacid</font> for years, but really don't believe it caused my <font color=""red"">diabetes</font> at all."
711485030,FALSE,finalized,3,4/29/15 21:04,Personal experience,0.6939,Caused side effect,1,1549,FALSE,,,,,"He had a tough start but seemed tobe doing great until several <font color=""blue"">doses of Augmentin</font> and had a reactionshowing a breakout of <font color=""red"">hives</font> at about 16 months."
711485031,FALSE,finalized,3,4/30/15 2:43,Impersonal experience,0.3654,Caused side effect,1,1550,FALSE,,,,,"For those of you who have taken <font color=""blue"">Depakote</font>, had <font color=""red"">hair loss</font>, and then stopped the Depakote, did your hair come back or is the hair loss permanent?"
711485032,FALSE,finalized,3,4/30/15 0:12,Personal experience,1,Caused side effect,1,1551,FALSE,,,,,"So I switched from lamictal and buspar to lithium about 2 weeks ago and I havent gotten any better, Im actually worse and still get <font color=""red"">diarrhea</font> but now its from the <font color=""blue"">Lithium</font>!"
711485033,FALSE,finalized,3,4/29/15 20:20,Question,1,Caused side effect,1,1552,FALSE,,,,,"Have you had any problems with <font color=""red"">severe fatigue</font>, and horrible headaches with <font color=""blue"">mtx</font>??"
711485034,FALSE,finalized,3,4/29/15 17:33,Personal experience,0.6471,Caused side effect,1,1553,FALSE,,,,,"I also never, ever get coughs or <font color=""red"">colds</font> - like never, not even after a good 9 monthys in total on prednisone and a good few on <font color=""blue"">azathioprine</font> as well...."
711485035,FALSE,finalized,3,4/29/15 20:36,Personal experience negated,1,Caused side effect,0.6774,1554,FALSE,,,,,"Right now I am on <font color=""blue"">nortriptyline</font> and trazodone for depression and sleep, and they do help without causing <font color=""red"">weight gain</font> or more fainting issues."
711485036,FALSE,finalized,3,4/29/15 22:17,Personal experience,1,Caused side effect,0.6581,1555,FALSE,,,,,"The PDoc had to increase and increase the dose and I ending at the psychiatrict hospital because of my <font color=""red"">addiction</font> from the <font color=""blue"">Xanax</font>, I was at 12 mg daily of Xanax..."
711485037,FALSE,finalized,3,4/29/15 18:51,Personal experience,0.6739,Other,0.6739,1556,FALSE,,,,,"I really didn't have too bad of <font color=""red"">hot flashes</font>, but now am having some but I am not on <font color=""blue"">prednisone</font>."
711485038,FALSE,finalized,3,4/29/15 18:06,Personal experience,1,Caused side effect,0.6735,1557,FALSE,,,,,"While there they gave me Valium and a shot for pain and sent me home with prescriptions for <font color=""blue"">Naproxen</font>, five Valium and Percocets,  I was having the facial <font color=""red"">spasms</font> too."
711485039,FALSE,finalized,3,4/29/15 22:02,Personal experience negated,1,Caused side effect,1,1558,FALSE,,,,,"I've been using <font color=""blue"">Copaxone</font> for 6 years, lower <font color=""red"">back pain</font> has never been an issue unless you are not doing any kind of exercise and then of course everything hurts."
711485040,FALSE,finalized,3,4/29/15 17:27,Personal experience,1,Caused side effect,1,1559,FALSE,,,,,"Teri, i use to get the mini <font color=""red"">strokes</font> alot when i was on <font color=""blue"">toprol xl</font> and a lot of other meds."
711485041,FALSE,finalized,3,4/29/15 19:01,Personal experience,0.6875,Is prescibed for,1,1560,FALSE,,,,,"I just started <font color=""blue"">Prednisone</font> today so hopefully that keeps the <font color=""red"">fever</font> at bay."
711485042,FALSE,finalized,3,4/29/15 20:35,Personal experience,1,Is contraindicated in,0.3542,1561,FALSE,,,,,"I had some dizziness during my first month of <font color=""red"">tinnitus</font> but it may have been caused by a sudden stoppage of <font color=""blue"">caffeine</font>."
711485043,FALSE,finalized,3,4/30/15 3:31,Personal experience,1,Caused side effect,1,1562,FALSE,,,,,"<font color=""blue"">Tramadol</font> works for me my script is written to take one or two as needed but I do get itchy if I take two but I'm allergic to codine so maybe I have a slight <font color=""red"">allergy</font>."
711485044,FALSE,finalized,3,4/30/15 1:54,Personal experience,0.6575,Caused side effect,1,1563,FALSE,,,,,"Well I understand that difficulty breathing and <font color=""red"">faintness</font> are not uncommon as side effects from the <font color=""blue"">interferon</font> and riboviron - but also in relation to the anemia."
711485045,FALSE,finalized,3,4/29/15 17:04,Impersonal experience,0.6744,Caused side effect,1,1564,FALSE,,,,,"When you're on <font color=""blue"">steroids</font>, your body isnt producing the hormone its replacing, so missing a dose of it can be dangerous and send you into a <font color=""red"">shock</font>."
711485046,FALSE,finalized,3,4/30/15 5:29,Personal experience,1,Caused side effect,0.6875,1565,FALSE,,,,,"Now I am taking an extremely small <font color=""blue"">dose of Remeron</font> and the <font color=""red"">nausea</font> improved, however, I continue not to be able to eat anything besides shakes, potatoes, peanut butter, and bread."
711485047,FALSE,finalized,3,4/29/15 21:21,Personal experience,1,Caused side effect,1,1566,FALSE,,,,,"I have been put on <font color=""blue"">180mg of gabapentin</font> and have noticed a <font color=""red"">slow weight gain</font>."
711485048,FALSE,finalized,3,4/29/15 18:14,Personal experience,0.6596,Caused side effect,1,1567,FALSE,,,,,"I would have to say the benefits of the <font color=""blue"">progesterone cream</font> are not worth the <font color=""red"">weight gain</font>."
711485049,FALSE,finalized,3,4/29/15 19:59,Impersonal experience,1,Is contraindicated in,0.3404,1568,FALSE,,,,,"<font color=""blue"">Viagra wa</font> originally created to combat <font color=""red"">high blood pressure</font> and Propecia  (hair growth drug) is actually just a prostate drug renamed and re-marketed."
711485050,FALSE,finalized,3,4/30/15 0:59,Impersonal experience,0.6847,Caused side effect,1,1569,FALSE,,,,,"<font color=""red"">Hypos</font>, and the very rare person who is allergic to insulin are the most serious danger I have ever found with <font color=""blue"">insulin</font>."
711485051,FALSE,finalized,3,4/29/15 17:33,Impersonal experience,1,Other,0.7,1570,FALSE,,,,,"With <font color=""red"">hypoglycemia</font>, the lack of cortisol actually affects the use of <font color=""blue"">insulin</font> and amino acids, resulting in less sugar (glucose) in the blood."
711485052,FALSE,finalized,3,4/29/15 18:40,Personal experience,1,Caused side effect,1,1571,FALSE,,,,,"Couldn't deal with the side effects of <font color=""blue"">Welchol</font>, <font color=""red"">aching muscles</font> and bad bloating so dr put me back on Januvia, until I see him again."
711485053,FALSE,finalized,3,4/29/15 20:08,Impersonal experience,1,Caused side effect,1,1572,FALSE,,,,,"Main article: SulfonylureaSide effects from taking <font color=""blue"">glimepiride</font> include gastrointestinal tract (GI) disturbances, occasional allergic reactions, and rarely blood production disorders including thrombocytopenia, leukopenia, and <font color=""red"">hemolytic anemia</font>."
711485054,FALSE,finalized,3,4/29/15 18:59,Personal experience,0.6939,Caused side effect,1,1573,FALSE,,,,,"All we know is that when we had Emma on <font color=""blue"">Lantus</font>, she broke out in a huge <font color=""red"">rash</font> all over her body, but didn't do it for the Levemir."
711485055,FALSE,finalized,3,4/29/15 17:08,Impersonal experience,0.6596,Caused side effect,1,1574,FALSE,,,,,"Eight hours after his second infusion of <font color=""blue"">natalizumab</font> he collapsed, developed a fever, <font color=""red"">arthralgias</font>, urticarial exanthema, and a swollen lower lip."
711485056,FALSE,finalized,3,4/29/15 18:22,Personal experience,1,Caused side effect,1,1575,FALSE,,,,,"My son used them for walking pneumonia a few weeks ago and the effects are very short lived but <font color=""blue"">Albuterol</font> can cause a bit of <font color=""red"">hyperactivity</font> / aggression."
711485057,FALSE,finalized,3,4/29/15 19:44,Impersonal experience,1,Was effective against,0.6707,1576,FALSE,,,,,"chamomile tea has no <font color=""blue"">caffeine</font> and can help some ppl with <font color=""red"">insomnia</font> (what you're experiencing is still a form of insomnia even though you have no problem falling asleep)."
711485058,FALSE,finalized,3,4/29/15 19:17,Impersonal experience,1,Caused side effect,1,1577,FALSE,,,,,"In clinical trials, of <font color=""blue"">GLUMETZA</font> combined with a sulfonylurea, the most common side effects included hypoglycemia, <font color=""red"">diarrhea</font>, and nausea."
711485059,FALSE,finalized,3,4/29/15 18:17,Impersonal experience,0.6667,Caused side effect,0.6667,1578,FALSE,,,,,"very few reports have ever come of an <font color=""red"">autism</font> reaction at age 4-5 after getting the <font color=""blue"">MMR vaccine</font>."
711485060,FALSE,finalized,3,4/29/15 18:32,Personal experience,0.6875,Is prescibed for,0.6875,1579,FALSE,,,,,"He had his first <font color=""red"">fever</font>> a few days ago>   since diagnosis of TRAPS and I gave him <font color=""blue"">Predinsone</font>> 6ml- 40lbs."
711485061,FALSE,finalized,3,4/29/15 16:45,Personal experience,1,Caused side effect,0.62,1580,FALSE,,,,,"My <font color=""red"">nausea</font> is every day and is relieved by muscle relaxants (<font color=""blue"">FLEXERIL</font>) and or me putting pressure on my intestine with my hand."
711485062,FALSE,finalized,3,4/30/15 7:14,Personal experience,1,Caused side effect,0.68,1581,FALSE,,,,,"My <font color=""red"">anxiety</font> is soooo very bad at times, but I usually suffer from high <font color=""blue"">cortisol</font> levels, which I guess can contribute to anxiety?"
711485063,FALSE,finalized,3,4/30/15 8:47,Impersonal experience,1,Caused side effect,0.6688,1582,FALSE,,,,,"After taking <font color=""blue"">natural progesterone</font> and avoiding heated plastics in her food for her Fibrocystic <font color=""red"">Breast Disease</font>, she noted that the hair under her arms had begun to grow once more."
711485064,FALSE,finalized,3,4/29/15 20:39,Question,1,Other,0.6348,1583,FALSE,,,,,"> wrote:>> <font color=""red"">Stomach Pain</font>.....>> What filler is being used in your <font color=""blue"">LDN capsules</font>?"
711485065,FALSE,finalized,3,4/29/15 17:54,Personal experience,1,Is prescibed for,0.6719,1584,FALSE,,,,,"Hi, I am type 2 (actually think I am <font color=""red"">LADA</font>) but take massive amounts of <font color=""blue"">insulin</font> a day and oral meds."
711485066,FALSE,finalized,3,4/29/15 22:31,Personal experience,0.6551,Caused side effect,0.7101,1585,FALSE,,,,,"I was told also to keep an eye out for '<font color=""red"">floaters</font>' in my eyes, as <font color=""blue"">Plaquenil</font> can cause macular damage to your retinas."
711485067,FALSE,finalized,3,4/29/15 23:33,Impersonal experience,1,Caused side effect,1,1586,FALSE,,,,,"In theory, they only think that Type 2's need to self test if they're on <font color=""blue"">insulin</font> or sulphonylurea (which are both more likely to cause <font color=""red"">hypos</font>)."
711485068,FALSE,finalized,3,4/30/15 1:50,Personal experience,1,Is prescibed for,0.6735,1587,FALSE,,,,,"I have had <font color=""red"">stomach problems</font> my whole life, and have been on various drugs for my crohn's (pentasa, methotrexate, <font color=""blue"">steroids</font>, remicade, and others I've forgotten)."
711485069,FALSE,finalized,3,4/29/15 21:53,Personal experience,0.7,Caused side effect,1,1588,FALSE,,,,,"Since we give <font color=""blue"">lantus</font> at night, if Steven has had a very active day I will reduce the lantus dose that night to hopefully make the delayed <font color=""red"">hypos</font> not so low."
711485070,FALSE,finalized,3,4/29/15 21:18,Impersonal experience,1,Caused side effect,1,1589,FALSE,,,,,"6) The most common adverse reactions for Alimta in combination with <font color=""blue"">cisplatin</font> included vomiting, neutropenia, leukopenia, anemia, thrombocytopenia, constipation, and <font color=""red"">stomatitis</font>/pharyngitis."
711485071,FALSE,finalized,3,4/30/15 8:47,Personal experience,0.6688,Caused side effect,0.6688,1590,FALSE,,,,,"It apparently can also decrease <font color=""blue"">testosterone</font> because I've noticed some <font color=""red"">thinning of unwanted hair</font> (upper lip and belly) and improvement of much-wanted hair (more volume & less dryness on my head)."
711485072,FALSE,finalized,3,4/29/15 22:27,Personal experience,0.6667,Caused side effect,0.6667,1591,FALSE,,,,,"Dreading the idea of <font color=""red"">weight gain</font>, <font color=""blue"">gliclazide</font> has already put me up half a stone eating the same number of calories, which when I weighed 8 stone before is a significant gain."
711485073,FALSE,finalized,3,4/29/15 17:27,Personal experience negated,0.6575,Caused side effect,1,1592,FALSE,,,,,"I have not been on <font color=""blue"">Lupron</font>, so I can not tell you if the <font color=""red"">dizziness</font> is normal or not."
711485074,FALSE,finalized,3,4/30/15 3:27,Personal experience,1,Was effective against,1,1593,FALSE,,,,,"Hello - I continue to have <font color=""red"">tingling</font> in my extremeties, but it has decreased since I've been on <font color=""blue"">Celexa</font> and Klonopin for post partum anxiety (I'm 12 weeks post partum)."
711485075,FALSE,finalized,3,4/29/15 21:44,Personal experience,1,Was effective against,0.3396,1594,FALSE,,,,,"I have been on <font color=""blue"">Arava</font> for a year and a half after having to come off MTX due to high <font color=""red"">liver enzymes</font>."
711485076,FALSE,finalized,3,4/29/15 16:51,Impersonal experience,0.6596,Caused side effect,1,1595,FALSE,,,,,"More important with <font color=""blue"">metformin</font> is to take it with food or not, depending on whether it causes <font color=""red"">gastric distress</font>."
711485077,FALSE,finalized,3,4/30/15 1:04,Impersonal experience,1,Caused side effect,1,1596,FALSE,,,,,"<font color=""blue"">Diphenhydramine</font> may cause low blood pressure, palpitations, <font color=""red"">increased heart rate</font>, confusion, nervousness, irritability, blurred vision, double vision, painful and difficulty urinating and tremors."
711485078,FALSE,finalized,3,4/30/15 10:36,Question,1,Caused side effect,1,1597,FALSE,,,,,"(3) Breast Cancer Res Treat 1997 Jun;44(2):135-<font color=""red"">Weight gain</font> associated with <font color=""blue"">adjuvant tamoxifen</font> therapy in stage I and II breast cancer: fact or artifact?"
711485079,FALSE,finalized,3,4/29/15 22:40,Impersonal experience,0.7,Is prescibed for,0.36,1598,FALSE,,,,,"Cymbalta, which makes you sluggish and <font color=""red"">sleepy</font> and then <font color=""blue"">Ambien</font>, which has its own controversial side effects- are quite a lot to handle for anyone."
711485080,FALSE,finalized,3,4/30/15 8:18,Impersonal experience,0.6863,Caused side effect,0.6863,1599,FALSE,,,,,"Hi All: Just a little advice for those taking <font color=""blue"">diclofenac</font> and have <font color=""red"">stomach issues</font>."
711485081,FALSE,finalized,3,4/30/15 7:14,Personal experience,1,Is prescibed for,0.66,1600,FALSE,,,,,"About four months after I started taking it I had a bit of an epiphany ( the <font color=""red"">fatigue</font> and side affects vanished - the neuro told me the <font color=""blue"">rebif</font> was doing its job."
711485082,FALSE,finalized,3,4/29/15 16:33,Impersonal experience,0.6596,Caused side effect,1,1601,FALSE,,,,,"doesnt want to put me in Enbrel, <font color=""blue"">Remicade</font> or Arava because heis not sure of the future effects(<font color=""red"">cancer</font>??"
711485083,FALSE,finalized,3,4/29/15 17:02,Personal experience,1,Caused side effect,1,1602,FALSE,,,,,"However, it has a counteractive effect on the <font color=""blue"">venlafaxine</font> - it can make me <font color=""red"">drowsy</font> and even depressed - and keeping that effect to a minimum is a delicate balancing act."
711485084,FALSE,finalized,3,4/30/15 8:26,Personal experience,0.683,Other,0.683,1603,FALSE,,,,,"Sometimes it'll take a few extra days before <font color=""red"">AF</font> starts, as your body needs that drop in <font color=""blue"">progesterone</font> before it signals the lining to shed."
711485085,FALSE,finalized,3,4/30/15 2:33,Personal experience,1,Caused side effect,1,1604,FALSE,,,,,"*secret* the way I stopped the <font color=""red"">nausea</font> is first I stopped the <font color=""blue"">meds vitamins</font> and protein drinks, all of them made me sick."
711485086,FALSE,finalized,3,4/29/15 17:11,Impersonal experience,0.6853,Other,0.6643,1605,FALSE,,,,,"Diabetes mellitus is the most common cause of <font color=""blue"">SFN</font> as stated here: Small fiber <font color=""red"">neuropathy</font>: A burning problemWhatever the cause liquid vitamin B12 is a basic building block which helps the body repair the damage."
711485087,FALSE,finalized,3,4/30/15 8:34,Personal experience,0.6486,Was effective against,1,1606,FALSE,,,,,"The <font color=""blue"">Remicade</font> has helped him feel better and his pain from <font color=""red"">cramping</font> has diminished in a short week."
711485088,FALSE,finalized,3,4/29/15 20:43,Impersonal experience,1,Was effective against,0.6522,1607,FALSE,,,,,"Anti seizure drugs like gabapentin, pregabalin,dopamine agonists like pramipexole, <font color=""blue"">ropinirole</font>, and cyclobenzaprine can be used to relieve skeletal <font color=""red"">muscle spasms</font>."
711485089,FALSE,finalized,3,4/30/15 10:16,Personal experience,0.6732,Caused side effect,0.6642,1608,FALSE,,,,,"(he is not on pred now) But the <font color=""red"">hot flashes</font> went away when we tapered of <font color=""blue"">pred</font>."
711485090,FALSE,finalized,3,4/29/15 23:18,Question,0.6939,Caused side effect,0.6327,1609,FALSE,,,,,"Can anyone let me know if they have gone onto the pump and put on weight or if anyone has been able to <font color=""red"">loose weight</font> when they have gone onto an <font color=""blue"">insulin</font> pump ?"
711485091,FALSE,finalized,3,4/29/15 17:14,Impersonal experience,1,Caused side effect,1,1610,FALSE,,,,,"There is alot of <font color=""blue"">folic acid</font> in bananas and some people get <font color=""red"">heartburn</font> from them."
711485092,FALSE,finalized,3,4/29/15 19:44,Personal experience,1,Other,0.6531,1611,FALSE,,,,,"Good thing I didn't listen to him as I ended up with an <font color=""red"">abscess</font> and in hospital with a flare and then onto <font color=""blue"">Remicade</font>!"
711485093,FALSE,finalized,3,4/30/15 10:41,Personal experience,0.68,Caused side effect,0.34,1612,FALSE,,,,,"My <font color=""red"">hair falls</font> out I have a goiter in neck that is STILL growing despite my <font color=""blue"">Synthroid</font> regimen."
711485094,FALSE,finalized,3,4/30/15 2:43,Personal experience,1,Caused side effect,0.6538,1613,FALSE,,,,,"At 6 months the <font color=""red"">anxiety</font> of the potential ill effects combined with the concern that it was the <font color=""blue"">steroids</font>, NOT Tysabri, helping..."
711485095,FALSE,finalized,3,4/30/15 10:42,Personal experience,0.6809,Caused side effect,1,1614,FALSE,,,,,"I am on <font color=""blue"">gabapentin</font> too, I was looking for another drug that didn't cause the <font color=""red"">weight gain</font>."
711485096,FALSE,finalized,3,4/29/15 18:09,Personal experience,1,Other,0.6667,1615,FALSE,,,,,"Before starting on the <font color=""blue"">paxil</font> I was scheduled for one but really thought I would have a <font color=""red"">stroke</font> due to anxiety so I cancelled."
711485097,FALSE,finalized,3,4/29/15 23:25,Impersonal experience,1,Caused side effect,1,1616,FALSE,,,,,"First off, a MAJOR side effect of <font color=""blue"">antidepressants</font> is <font color=""red"">weight gain</font>."
711485098,FALSE,finalized,3,4/30/15 0:30,Personal experience,1,Was effective against,0.6667,1617,FALSE,,,,,"When the <font color=""red"">psychosis</font> is bad I have to take <font color=""blue"">Trazodone</font> to help me go to sleep."
711485099,FALSE,finalized,3,4/29/15 22:39,Question,1,Caused side effect,1,1618,FALSE,,,,,"Also the same doc prescribed <font color=""blue"">risperdal</font>, I found out it was an antipsycotic that has <font color=""red"">dizziness</font> as a side effect so I decided not to take it, should I take it?"
711485100,FALSE,finalized,3,4/29/15 22:11,Personal experience,0.6875,Caused side effect,0.6875,1619,FALSE,,,,,"Do get some <font color=""red"">night sweats</font> but that is a common side effect from <font color=""blue"">SSRI</font>'s."
711485101,FALSE,finalized,3,4/30/15 1:48,Personal experience,1,Is prescibed for,1,1620,FALSE,,,,,"he said it was def a <font color=""red"">contact dermatitis</font> and i need to figure it out.....he gave me a kenalog allergy shot and a script for <font color=""blue"">Mometasone Furoate cream</font>."
711485102,FALSE,finalized,3,4/30/15 8:47,Impersonal experience,1,Caused side effect,1,1621,FALSE,,,,,"We all know that it states in the <font color=""blue"">Accutane</font> manual that it can cause <font color=""red"">depression</font>, withdrawal from friends, family, and society, potential suicide, etc..."
711485103,FALSE,finalized,3,4/29/15 20:02,Question,1,Caused side effect,0.6875,1622,FALSE,,,,,"in your post <font color=""blue"">accutane</font> period, how long did it take for your <font color=""red"">redness</font> to actually fade?"
711485104,FALSE,finalized,3,4/29/15 21:31,Personal experience,1,Other,0.6939,1623,FALSE,,,,,"Unfortunately, my cholesterol started rising so I moved onto Neotigoisan but it didnt agree with me (<font color=""red"">ringing in ears</font>) so moved onto <font color=""blue"">MTX</font>."
711485105,FALSE,finalized,3,4/29/15 20:19,Personal experience,1,Caused side effect,1,1624,FALSE,,,,,"Oh, yes I did try the <font color=""blue"">Cymbalta</font> but couldn't tolerate that since it sent me <font color=""red"">manic</font>."
711485106,FALSE,finalized,3,4/29/15 16:32,Personal experience,0.64,Caused side effect,1,1625,FALSE,,,,,"It can take up to 6 weeks for the <font color=""blue"">mtx</font> to kick in and you do tend to feel sluggish and you can also feel <font color=""red"">nauseous</font>."
711485107,FALSE,finalized,3,4/29/15 19:59,Impersonal experience,1,Caused side effect,1,1626,FALSE,,,,,"mimi, If you had such horrible <font color=""red"">weakness</font> and pain from pravachol, it is very likely that <font color=""blue"">Crestor</font> will do the same."
